Station Name,Start Count,End Count,Start/End Ratio,Community_x,fullness_deviation_at_8,fullness_deviation_at_17,Utilisation_avg_at_8,Utilisation_avg_at_17,Community_y,Average Trip Duration (minutes),normalized_fullness_8,normalized_fullness_17,normalized_popularity,normalized_utilization_8,normalized_utilization_17,normalized_trip_duration,weighted_score,rank
"Queen Street 1, Bank",1184,1699,0.6968805179517363,2,0.2291866028708135,0.0142857142857142,17.153846153846153,12.615384615384617,2,10.63369769144144,0.3138542650778656,0.024912686300079243,0.2488858992684773,0.3482198625858838,0.18687329079307202,0.5153454056079753,0.3438371316414621,296.0
"Bell Lane, Liverpool Street",580,527,1.1005692599620494,1,0.3141304347826087,0.0318840579710145,2.4153846153846152,3.0,1,10.712705086206896,0.4301786208806425,0.055602227394380095,0.39306044998644624,0.04903185509056839,0.04443938012762078,0.5191743745219781,0.343536113803134,297.0
"Golden Square, Soho",468,482,0.970954356846473,0,0.3111111111111112,0.0272727272727272,1.7384615384615385,6.2615384615384615,0,12.135774537037038,0.4260438782731778,0.04756058293651507,0.3467694131594547,0.03529044347282948,0.09275296262534184,0.5881411934617938,0.3432184676815818,298.0
"Archbishop's Park, Waterloo",220,266,0.8270676691729323,2,0.3242236024844722,0.0658385093167702,1.9230769230769231,1.6923076923076923,2,9.821217196969696,0.44400047473988224,0.11481498903514852,0.2953813104189044,0.039038101186758274,0.025068368277119415,0.4759698184771593,0.3430207233342847,299.0
"Lambeth Palace Road, Waterloo",897,849,1.0565371024734982,2,0.2571428571428572,0.0342857142857143,6.753846153846154,7.615384615384615,2,10.818946283909328,0.35213830755232034,0.05979044712019056,0.3773346794548208,0.13710181136789507,0.11280765724703737,0.5243231867894459,0.34265265016189966,300.0
"Chicheley Street, South Bank",518,560,0.925,3,0.2277249683143221,0.065,6.369230769230769,5.815384615384615,3,13.060491216216215,0.31185266361515446,0.11335272266536123,0.3303571428571429,0.12929419113054338,0.0861440291704649,0.6329561304603888,0.34253684018987535,301.0
"Harrowby Street, Marylebone",483,431,1.1206496519721578,0,0.0625,0.2108695652173917,3.6769230769230767,2.1846153846153844,0,12.18205745341615,0.08558917197452229,0.36773291299465083,0.40023201856148494,0.07464084946908181,0.03236098450319051,0.5903842220870396,0.34181402670312466,302.0
"Cartwright Gardens , Bloomsbury",600,533,1.125703564727955,0,0.0809523809523808,0.2142857142857143,3.015384615384616,2.6,0,9.765493888888887,0.1108583560812858,0.3736902945011909,0.4020369874028411,0.06121174266083699,0.03851412944393801,0.4732692761410878,0.3414989597486227,303.0
"Leonard Circus , Shoreditch",790,790,1.0,1,0.2906976744186047,0.0116279069767442,8.261538461538462,6.461538461538462,1,10.237277510548523,0.39808917197452237,0.020277767918669296,0.35714285714285715,0.16770768269831357,0.09571558796718323,0.49613352608671774,0.34107335412761924,304.0
"Borough High Street, The Borough",504,495,1.018181818181818,2,0.2571428571428572,0.0666666666666667,4.553846153846154,3.015384615384616,2,10.802685912698411,0.35213830755232034,0.11625920273370387,0.36363636363636365,0.0924422236102436,0.04466727438468552,0.523535153516338,0.3398616917923021,305.0
"Sadlers Sports Centre, Finsbury",702,621,1.1304347826086956,1,0.1167217448777266,0.1470588235294122,8.861538461538462,4.307692307692308,1,9.030423599240269,0.15984187992809692,0.25645412367728865,0.40372670807453415,0.17988757026858213,0.06381039197812216,0.4376452526300349,0.3397678607694054,306.0
"Wood Street, Guildhall",403,516,0.7810077519379846,1,0.3136598572483388,0.0327084680025853,6.292307692307692,2.9692307692307693,1,11.279789454094292,0.4295341994165149,0.05703990618932143,0.27893133997785163,0.12773266708307307,0.043983591613491343,0.5466572249906431,0.3394248844762821,307.0
"Tallis Street, Temple",590,658,0.8966565349544073,2,0.2619369369369371,0.0416666666666666,8.0,5.6923076923076925,2,10.594089265536724,0.35870344867160175,0.07266200170856478,0.32023447676943123,0.1623985009369144,0.08432087511394713,0.5134258456481516,0.33727953528094035,308.0
"Brunswick Square, Bloomsbury",685,711,0.9634317862165964,0,0.25,0.0833333333333333,3.3076923076923075,5.246153846153846,0,9.011405669099757,0.34235668789808915,0.14532400341712973,0.3440827807916416,0.06714553404122423,0.0777119416590702,0.436723578607839,0.3365326856852586,309.0
"Rochester Row, Westminster",336,351,0.9572649572649572,3,0.2923076923076924,0.0553846153846154,3.1538461538461537,2.0307692307692307,3,10.145411656746033,0.4002939735423813,0.0965845684249232,0.3418803418803419,0.06402248594628357,0.030082041932543296,0.4916813922135241,0.335116529960108,310.0
"Marylebone Lane, Marylebone",476,455,1.0461538461538462,0,0.3333333333333333,0.0039617486338796,3.815384615384616,3.6307692307692303,0,10.002045728291318,0.45647558386411885,0.006908846064092739,0.3736263736263737,0.07745159275452843,0.05378304466727438,0.4847333883588232,0.3347993130168022,311.0
"Fore Street Avenue, Guildhall",465,590,0.788135593220339,1,0.2701754385964913,0.0558704453441295,6.138461538461539,5.384615384615385,1,10.226351218637992,0.3699854732372333,0.09743180148128205,0.2814769975786925,0.12460961898813241,0.07976298997265269,0.4956040005632532,0.33369723125162704,312.0
"Russell Square Station, Bloomsbury",783,794,0.986146095717884,0,0.2736263736263737,0.0340659340659341,5.907692307692308,4.984615384615385,0,10.211304342273309,0.3747112759851614,0.05940717502326629,0.3521950341849586,0.11992504684572143,0.07383773928896992,0.4948747774060506,0.33232642220790615,313.0
"Farringdon Street, Holborn",703,665,1.0571428571428572,1,0.0216370106761565,0.2199999999999999,4.984615384615385,7.138461538461539,1,10.282467140825036,0.029630301244418136,0.38365536902122244,0.3775510204081633,0.10118675827607745,0.105742935278031,0.49832357032343394,0.332042767931054,314.0
"Palissy Street, Shoreditch",390,349,1.1174785100286533,1,0.0043956043956043,0.2736263736263737,1.323076923076923,1.9384615384615385,1,9.845031153846154,0.006019458248757481,0.47717376067075157,0.3990994678673762,0.02685821361648969,0.02871467639015497,0.4771239243791454,0.33192415158052235,315.0
"North Audley Street, Mayfair",297,345,0.8608695652173913,3,0.3247058823529413,0.0294117647058824,0.9076923076923076,2.9384615384615387,3,12.250306172839506,0.4446609216935183,0.05129082473545765,0.30745341614906835,0.0184259837601499,0.0435278030993619,0.5936917887504932,0.33163131804835577,316.0
"St. Bride Street, Holborn",694,1001,0.6933066933066933,2,0.3141116751269035,0.01875,5.369230769230769,7.384615384615385,2,10.821492267050912,0.43015293090626916,0.0326979007688542,0.24760953332381905,0.1089943785134291,0.10938924339106655,0.524446573851298,0.33078362110084214,317.0
"Cadogan Gardens, Chelsea",349,254,1.374015748031496,3,0.1428571428571429,0.1073170731707319,2.076923076923077,1.0769230769230769,3,13.30925611270296,0.19563239308462244,0.1871489604981577,0.49071991001124865,0.04216114928169894,0.015952597994530537,0.6450121292484838,0.3273804858154561,318.0
"New Fetter Lane, Holborn",748,705,1.0609929078014184,1,0.2495238095238096,0.0136904761904762,7.3076923076923075,9.353846153846154,1,9.713696590909093,0.3417045799211405,0.02387465770424277,0.3789260385005066,0.14834478450968144,0.13855970829535097,0.47075900169927454,0.3264737014811886,319.0
"Waterloo Road, South Bank",456,488,0.9344262295081968,2,0.1333333333333333,0.1583892617449664,2.953846153846154,3.1538461538461537,2,11.044300694444445,0.18259023354564752,0.27621313938074593,0.3337236533957846,0.059962523422860715,0.046718322698268,0.5352446332582728,0.3251267123997673,320.0
"Finsbury Leisure Centre, St. Luke's",1191,1024,1.1630859375,1,0.0537974683544304,0.15,9.830769230769231,8.046153846153846,1,8.851862636439966,0.07367169233250023,0.2615832061508336,0.4153878348214286,0.19956277326670832,0.11918869644484958,0.42899157688428413,0.3238289779883593,321.0
"Dorset Square, Marylebone",741,744,0.995967741935484,0,0.0735849056603772,0.1371478873239436,8.338461538461539,6.2,0,12.901656095366622,0.10076913832472037,0.23917056055340288,0.3557027649769586,0.16926920674578388,0.09184138559708295,0.6252584365674256,0.321864394671957,322.0
"Royal Avenue 1, Chelsea",96,109,0.8807339449541285,3,0.3500000000000001,0.0,0.1692307692307692,0.2615384615384615,3,13.195959375,0.47929936305732496,0.0,0.31454783748361737,0.0034353529044347277,0.0038742023701002727,0.6395213813506397,0.32004336190962446,323.0
"Montpelier Street, Knightsbridge",342,344,0.994186046511628,3,0.1583333333333334,0.0958333333333333,3.3846153846153846,2.523076923076923,3,14.862498976608189,0.21682590233545657,0.1671226039296992,0.3550664451827243,0.06870705808869457,0.0373746581586144,0.7202875975694596,0.31783779454901495,324.0
"Tavistock Place, Bloomsbury",518,414,1.251207729468599,0,0.1380566801619432,0.1242105263157895,2.323076923076924,2.2,0,10.254399613899617,0.18905851104979482,0.21660925140911136,0.44685990338164255,0.04715802623360402,0.03258887876025524,0.4969633218503713,0.3172847988437,325.0
"Lambeth Road, Vauxhall",444,413,1.0750605326876512,2,0.1155555555555556,0.1622222222222222,2.523076923076923,1.5692307692307692,2,10.110647147147146,0.15824486907289462,0.2828973933186793,0.38395019024558974,0.05121798875702686,0.02324521422060164,0.48999658502604687,0.3171392421038779,326.0
"Bourne Street, Belgravia",236,258,0.9147286821705426,3,0.2475,0.065,1.2,1.1076923076923078,3,12.879369562146891,0.3389331210191083,0.11335272266536123,0.3266888150609081,0.024359775140537162,0.016408386508659983,0.6241783548465618,0.3168235683004651,327.0
"Millbank Tower, Pimlico",383,325,1.1784615384615384,3,0.2274566473988442,0.0183333333333333,3.892307692307692,2.769230769230769,3,14.370588033072236,0.31148521777548727,0.03197128075176849,0.4208791208791209,0.07901311680199874,0.04102096627164995,0.6964479086789648,0.31521003106935275,328.0
"Clerkenwell Green, Clerkenwell",830,871,0.9529276693455798,1,0.200865800865801,0.0346528973034991,9.169230769230769,7.861538461538461,1,10.49949078313253,0.27507100118565103,0.06043077319376581,0.34033131048056425,0.18613366645846344,0.11645396536007292,0.5088412792349344,0.3136686261350803,329.0
"Northington Street , Holborn",804,798,1.0075187969924813,0,0.2065789473684211,0.0486842105263157,6.384615384615385,5.707692307692308,0,9.77470236318408,0.2828947368421053,0.08489981252263881,0.359828141783029,0.12960649594003748,0.08454876937101186,0.47371555034018475,0.3092860561987318,330.0
"Bath Street, St. Luke's",1128,1067,1.057169634489222,1,0.1383838383838384,0.0587939698492459,11.046153846153846,8.63076923076923,1,9.239832771867611,0.18950653027086148,0.10253010090334123,0.37756058374615076,0.22423485321673953,0.127848678213309,0.44779393826480957,0.3075228693314019,331.0
"George Place Mews, Marylebone",287,260,1.103846153846154,0,0.2964788732394366,0.0025,3.0,0.8923076923076924,0,9.912214459930311,0.4060061002960437,0.004359720102513893,0.3942307692307693,0.06089943785134291,0.013217866909753875,0.480379857463635,0.30585392870415984,332.0
"Chapel Place, Marylebone",508,636,0.7987421383647799,0,0.2647403570941802,0.0244514106583072,4.046153846153846,3.5846153846153848,0,11.470273523622048,0.3625425272308837,0.04264052263273775,0.28526504941599284,0.08213616489693941,0.05309936189608022,0.5558887353195145,0.30176220871920256,333.0
"Pancras Road, King's Cross",226,209,1.0813397129186604,0,0.2116379310344828,0.065,1.0461538461538462,0.8,0,11.438544911504426,0.289822644410279,0.11335272266536123,0.3861927546138073,0.021236727045596503,0.011850501367365542,0.5543510581205197,0.3005612492476619,334.0
"Tooley Street, Bermondsey",1056,1141,0.925503943908852,2,0.1470229723394283,0.0314814814814813,9.907692307692308,10.63076923076923,2,11.956944602272728,0.20133719142023618,0.05490017906869315,0.33053712282459,0.20112429731417863,0.15747493163172288,0.579474482413563,0.2982696667910264,335.0
"Vincent Street, Pimlico",486,421,1.154394299287411,3,0.0296675191815857,0.1925539836187642,1.4307692307692308,2.4,3,10.726333093278464,0.04062749442064284,0.33579258928074285,0.4122836783169325,0.029044347282948156,0.03555150410209663,0.5198348344142674,0.2979274228623765,336.0
"Old Quebec Street, Marylebone",735,710,1.0352112676056338,0,0.1602272727272727,0.0494565217391304,7.753846153846154,5.276923076923077,0,11.070898412698412,0.21941951360741163,0.08624663681060087,0.36971830985915494,0.15740162398500937,0.07816773017319963,0.5365336497697041,0.29697735794764824,337.0
"Queen Victoria Street, St. Paul's",489,612,0.7990196078431373,1,0.2708629893238434,0.0187499999999999,4.430769230769231,3.6,1,10.274314655760056,0.37092702359634605,0.032697900768854024,0.28536414565826335,0.08994378513429106,0.05332725615314494,0.4979284729787063,0.29696985443309054,338.0
"Great Russell Street, Bloomsbury",517,551,0.9382940108892922,0,0.2307692307692307,0.0340659340659341,3.123076923076923,3.723076923076923,0,11.50932304964539,0.3160215580597745,0.05940717502326629,0.33510500388903297,0.06339787632729543,0.055150410209662715,0.557781209077114,0.296680272226126,339.0
"Sedding Street, Sloane Square",406,391,1.0383631713554988,3,0.1770114942528737,0.0592592592592592,4.661538461538462,2.4307692307692306,3,11.967005747126436,0.24240427556922195,0.10334151354106996,0.370843989769821,0.09462835727670206,0.036007292616226066,0.5799620799479267,0.29659045157145925,340.0
"Baylis Road, Waterloo",1169,1229,0.951179820992677,2,0.0552631578947367,0.0919843597262955,13.446153846153846,11.046153846153846,2,9.613289021956088,0.07567884679852478,0.16041042488623994,0.3397070789259561,0.27295440349781386,0.16362807657247036,0.46589290705847586,0.2962829111790016,341.0
"Crawford Street, Marylebone",538,498,1.0803212851405624,0,0.2095238095238096,0.027272727272727,4.769230769230769,3.107692307692308,0,11.313669021065676,0.28692750985744625,0.047560582936514724,0.38582903040734373,0.09681449094316052,0.046034639927073844,0.5482991448278736,0.2943607838558874,342.0
"Godliman Street, St. Paul's",495,573,0.8638743455497382,1,0.2737160120845922,0.0009302325581396,3.4923076923076923,6.092307692307692,1,10.17495494949495,0.3748340292878173,0.0016222214334936553,0.30852655198204937,0.07089319175515303,0.09024612579762989,0.4931131613522067,0.2938269903307115,343.0
"Queen Mother Sports Centre, Victoria",442,524,0.8435114503816794,3,0.1091653027823242,0.1538461538461539,3.4,2.569230769230769,3,9.229954788838612,0.14949388597579427,0.26829046784700894,0.30125408942202836,0.06901936289818862,0.038058340929808566,0.4473152173797156,0.29351162191709795,344.0
"West Smithfield Rotunda, Farringdon",762,762,1.0,1,0.1473684210526317,0.0333333333333333,11.2,7.184615384615385,1,10.336626487314083,0.2018102581294001,0.05812960136685185,0.35714285714285715,0.22735790131168018,0.10642661804922517,0.5009483177249258,0.2922562508717459,345.0
"Guilford Street , Bloomsbury",864,805,1.0732919254658384,0,0.1835227272727273,0.0125,8.615384615384615,6.369230769230769,0,10.635311651234568,0.25132093225246094,0.021798600512569467,0.383318544809228,0.17489069331667706,0.09434822242479489,0.5154236236266136,0.29130166757881354,346.0
"Pont Street, Knightsbridge",314,317,0.9905362776025236,3,0.2462962962962965,0.0061403508771925,2.9692307692307693,2.076923076923077,3,12.87345923566879,0.33728473696626593,0.010708084462313985,0.3537629562866156,0.06027482823235478,0.03076572470373747,0.6238919201853071,0.29054702243450425,347.0
"Hinde Street, Marylebone",504,568,0.8873239436619719,0,0.2369047619047619,0.0095238095238094,4.415384615384616,4.876923076923077,0,11.749213822751324,0.32442371853199875,0.016608457533386044,0.31690140845070425,0.08963148032479701,0.07224247948951687,0.5694071374564198,0.28910865782479955,348.0
"Broadcasting House, Marylebone",570,582,0.979381443298969,0,0.2188034188034188,0.0045685279187817,6.984615384615385,4.676923076923077,0,11.01007701754386,0.2996352550492678,0.007967001202563415,0.349779086892489,0.14178638351030606,0.06927985414767548,0.5335860366754563,0.28856857107837225,349.0
"Central House, Aldgate",320,340,0.9411764705882352,1,0.1457364341085277,0.0777777777777777,2.723076923076923,2.6923076923076925,1,13.305755468749998,0.19957537154989463,0.13563573652265432,0.3361344537815126,0.05527795128044972,0.039881494986326343,0.6448424760544421,0.2848274708441215,350.0
"Concert Hall Approach 1, South Bank",322,383,0.8407310704960835,2,0.06,0.1615894039735099,2.8,2.9846153846153847,2,11.873945082815736,0.0821656050955414,0.2817938291426198,0.3002610966057441,0.056839475327920046,0.04421148587055606,0.5754520414658336,0.2833913894026919,351.0
"Sun Street, Liverpool Street",756,804,0.9402985074626866,1,0.1666666666666666,0.0066517189835572,9.6,9.723076923076922,1,10.827498037918872,0.22823779193205934,0.011599853187555043,0.3358208955223881,0.1948782011242973,0.14402917046490427,0.5247376340745379,0.2833544748776175,352.0
"St. Mary Axe, Aldgate",465,513,0.9064327485380116,1,0.026190476190476,0.1666666666666666,3.0307692307692307,4.7384615384615385,1,12.528690501792116,0.03586593873218051,0.29064800683425945,0.3237259816207185,0.061524047470331036,0.07019143117593436,0.6071832466686973,0.2824121949468425,353.0
"Ontario Street, Elephant & Castle",484,549,0.8816029143897997,2,0.1582089552238805,0.0761904761904762,4.630769230769231,4.2,2,9.688901893939397,0.2166555756250593,0.1328676602670901,0.3148581837106428,0.09400374765771394,0.0622151321786691,0.4695573657737903,0.28098044364364394,354.0
"Warren Street Station, Euston",1405,1415,0.9929328621908128,0,0.1323076923076923,0.0215059588299024,10.461538461538462,10.2,0,9.432813618030842,0.1811856932876041,0.03750398441382466,0.3546188793538617,0.212367270455965,0.15109389243391066,0.4571464509397377,0.2768065246232928,355.0
"Park Road (Baker Street), The Regent's Park",629,582,1.0807560137457044,0,0.0909090909090908,0.0909090909090908,5.492307692307692,3.0615384615384613,0,10.956412957074722,0.12449334105385046,0.15853527645505047,0.3859842906234659,0.11149281698938163,0.04535095715587967,0.530985292530614,0.27487558921036725,356.0
"Lower Marsh, Waterloo",499,475,1.0505263157894738,2,0.088235294117647,0.1042016806722689,4.415384615384616,2.3846153846153846,2,10.139250601202404,0.1208317721993255,0.18171606477704966,0.37518796992481207,0.08963148032479701,0.035323609845031904,0.49138280636312326,0.2701860274457906,357.0
"Porchester Place, Paddington",475,434,1.0944700460829493,0,0.0638888888888888,0.1222222222222222,1.3692307692307693,2.6923076923076925,0,11.688608877192982,0.087491153573956,0.21314187167845697,0.39088215931533904,0.027795128044971893,0.039881494986326343,0.5664700142508438,0.268611967995377,358.0
"New Cavendish Street, Marylebone",330,415,0.7951807228915663,0,0.2000000000000001,0.0346253229974166,2.953846153846154,2.876923076923077,0,11.66659590909091,0.27388535031847144,0.06038268669114951,0.28399311531841653,0.059962523422860715,0.042616226071103006,0.5654031904324154,0.267561906809566,359.0
"Eccleston Place, Victoria",587,580,1.0120689655172417,3,0.0516746411483254,0.0844751543663623,7.1692307692307695,5.2,3,12.407138926746166,0.07076463596745199,0.1473152114615976,0.3614532019704435,0.14553404122423486,0.07702825888787602,0.6012924410842241,0.26416428349655313,360.0
"Union Street, The Borough",504,537,0.9385474860335196,2,0.1042016806722689,0.0720588235294117,5.707692307692308,3.292307692307692,2,10.916403505291004,0.14269656907348924,0.12566252060187094,0.335195530726257,0.11586508432229856,0.0487693710118505,0.5290462974833665,0.2602142628305619,361.0
"King Edward Street, St Pauls",410,449,0.9131403118040088,1,0.0879310344827586,0.1129213483146066,2.246153846153846,3.276923076923077,1,9.207239268292684,0.12041511091587961,0.1969221889000655,0.32612153993000315,0.04559650218613366,0.048541476754785776,0.44621434546394173,0.25560825824695677,362.0
"Baker Street, Marylebone",546,435,1.2551724137931035,0,0.1090909090909091,0.0272727272727272,4.323076923076923,3.938461538461538,0,10.687375396825397,0.14939200926462073,0.04756058293651507,0.4482758620689656,0.0877576514678326,0.058340929808568816,0.5179468110321171,0.24945060665273944,363.0
"Beaumont Street, Marylebone",561,557,1.007181328545781,0,0.1646176911544228,0.0097826086956521,2.476923076923077,2.923076923076923,0,12.402989334521688,0.22543187005223503,0.01705977431418467,0.3597076173377789,0.05028107432854466,0.04329990884229717,0.6010913376345979,0.24776351161175186,364.0
"Aldersgate Street, Barbican",1254,1194,1.050251256281407,1,0.06,0.0333333333333333,11.815384615384616,8.692307692307692,1,8.689902698032961,0.0821656050955414,0.05812960136685185,0.37508973438621684,0.23985009369144286,0.1287602552415679,0.42114244363143855,0.2469723436119467,365.0
"Tysoe Street, Clerkenwell",626,644,0.9720496894409938,1,0.0499999999999999,0.0928571428571429,3.5384615384615383,3.692307692307693,1,9.905134930777423,0.0684713375796177,0.1619324609505161,0.3471606033717835,0.07183010618363522,0.05469462169553328,0.4800367592367835,0.23490226158592228,366.0
"Royal Avenue 2, Chelsea",175,176,0.9943181818181818,3,0.0814159292035392,0.06,0.9846153846153848,0.7076923076923077,3,13.339894,0.11149315145707597,0.10463328246033343,0.35511363636363635,0.01998750780762024,0.010483135824977211,0.6464969461874469,0.2282171241849552,367.0
"Bank of England Museum, Bank",798,849,0.939929328621908,1,0.0874999999999999,0.0156398104265402,4.184615384615385,9.538461538461538,1,10.97551186299081,0.11982484076433106,0.027274078366437478,0.33568904593639576,0.08494690818238601,0.14129443938012762,0.5319108909161988,0.2244167354437092,368.0
"Waterloo Bridge, South Bank",194,260,0.7461538461538462,0,0.0078431372549019,0.0666666666666667,0.676923076923077,0.9846153846153848,0,12.0111235395189,0.010740601973273303,0.11625920273370387,0.2664835164835165,0.013741411617738912,0.014585232452142207,0.5821001792502345,0.16797197191849383,369.0
"Paddington Street, Marylebone",598,585,1.022222222222222,0,0.0125,0.0,5.507692307692308,3.6307692307692303,0,11.001029821627649,0.01711783439490446,0.0,0.365079365079365,0.1118051217988757,0.05378304466727438,0.5331475785789084,0.16629539792495562,370.0
